var_num_lower,var_num_upper,var_num,feature_volumes_lower,feature_volumes_upper,feature_volumes,feature_diameters_lower,feature_diameters_upper,feature_diameters,intersects_bounds_lower,intersects_bounds_upper,intersects_bounds,percolated_lower,percolated_upper,percolated
0,0.75,1,366981.89351259,369130.09029152,1,683.56115967923,685.50647504267,1,0,0.05,9,0,0,16
0.75,1.5,1,369130.09029152,371278.28707046,0,685.50647504267,687.45179040611,0,0.05,0.1,0,0,0,0
1.5,2.25,1,371278.28707046,373426.48384939,1,687.45179040611,689.39710576955,1,0.1,0.15,0,0,0,0
2.25,3,1,373426.48384939,375574.68062833,1,689.39710576955,691.34242113299,1,0.15,0.2,0,0,0,0
3,3.75,0,375574.68062833,377722.87740727,0,691.34242113299,693.28773649643,0,0.2,0.25,0,0,0,0
3.75,4.5,1,377722.87740727,379871.0741862,2,693.28773649643,695.23305185987,2,0.25,0.3,0,0,0,0
4.5,5.25,1,379871.0741862,382019.27096514,1,695.23305185987,697.17836722331,1,0.3,0.35,0,0,0,0
5.25,6,1,382019.27096514,384167.46774407,1,697.17836722331,699.12368258674,1,0.35,0.4,0,0,0,0
6,6.75,0,384167.46774407,386315.66452301,3,699.12368258674,701.06899795018,2,0.4,0.45,0,0,0,0
6.75,7.5,1,386315.66452301,388463.86130194,2,701.06899795018,703.01431331362,3,0.45,0.5,0,0,0,0
7.5,8.25,1,388463.86130194,390612.05808088,1,703.01431331362,704.95962867706,1,0.5,0.55,0,0,0,0
8.25,9,1,390612.05808088,392760.25485981,0,704.95962867706,706.9049440405,0,0.55,0.6,0,0,0,0
9,9.75,0,392760.25485981,394908.45163875,1,706.9049440405,708.85025940394,1,0.6,0.65,0,0,0,0
9.75,10.5,1,394908.45163875,397056.64841768,0,708.85025940394,710.79557476738,0,0.65,0.7,0,0,0,0
10.5,11.25,1,397056.64841768,399204.84519662,0,710.79557476738,712.74089013082,0,0.7,0.75,0,0,0,0
11.25,12,1,399204.84519662,401353.04197555,1,712.74089013082,714.68620549426,1,0.75,0.8,0,0,0,0
12,12.75,0,401353.04197555,403501.23875449,0,714.68620549426,716.6315208577,0,0.8,0.85,0,0,0,0
12.75,13.5,1,403501.23875449,405649.43553342,0,716.6315208577,718.57683622113,0,0.85,0.9,0,0,0,0
13.5,14.25,1,405649.43553342,407797.63231236,0,718.57683622113,720.52215158457,0,0.9,0.95,0,0,0,0
14.25,15,1,407797.63231236,409945.82909129,1,720.52215158457,722.46746694801,1,0.95,1,7,0,0,0
