var_num,feature_volumes,feature_diameters,intersects_bounds,percolated
0,391886.97701367,706.37525169029,1,0
1,387141.628343,702.0854866891,1,0
2,387281.87334248,702.21264307812,1,0
3,382533.95715804,697.89495015915,1,0
4,389532.59141158,704.25016815645,0,0
5,384980.45305493,700.12308687801,0,0
6,385162.70808443,700.28879120716,0,0
7,380466.31036657,696.00628718295,1,0
8,391162.57159279,705.72208026407,1,0
9,384826.66363334,699.98323266094,0,0
10,383873.84330148,699.11612589105,0,0
11,381847.56815045,697.26854498831,1,0
12,387234.56763701,702.16975483416,0,0
13,384535.63506357,699.71849834258,0,0
14,384074.47153893,699.2987954277,0,0
15,377727.64831834,693.4967764732,1,0
