var_num_lower,var_num_upper,var_num,feature_volumes_lower,feature_volumes_upper,feature_volumes,feature_diameters_lower,feature_diameters_upper,feature_diameters,intersects_bounds_lower,intersects_bounds_upper,intersects_bounds,percolated_lower,percolated_upper,percolated
0,0.75,1,380145.68420058,380689.58453863,1,695.71295653062,696.20714806954,1,0,0.05,8,0,0,16
0.75,1.5,1,380689.58453863,381233.48487669,1,696.20714806954,696.70133960846,1,0.05,0.1,0,0,0,0
1.5,2.25,1,381233.48487669,381777.38521474,0,696.70133960846,697.19553114737,0,0.1,0.15,0,0,0,0
2.25,3,1,381777.38521474,382321.2855528,0,697.19553114737,697.68972268629,0,0.15,0.2,0,0,0,0
3,3.75,0,382321.2855528,382865.18589086,2,697.68972268629,698.18391422521,2,0.2,0.25,0,0,0,0
3.75,4.5,1,382865.18589086,383409.08622891,1,698.18391422521,698.67810576413,1,0.25,0.3,0,0,0,0
4.5,5.25,1,383409.08622891,383952.98656697,1,698.67810576413,699.17229730304,1,0.3,0.35,0,0,0,0
5.25,6,1,383952.98656697,384496.88690502,0,699.17229730304,699.66648884196,0,0.35,0.4,0,0,0,0
6,6.75,0,384496.88690502,385040.78724308,3,699.66648884196,700.16068038088,3,0.4,0.45,0,0,0,0
6.75,7.5,1,385040.78724308,385584.68758114,0,700.16068038088,700.65487191979,0,0.45,0.5,0,0,0,0
7.5,8.25,1,385584.68758114,386128.58791919,2,700.65487191979,701.14906345871,1,0.5,0.55,0,0,0,0
8.25,9,1,386128.58791919,386672.48825725,0,701.14906345871,701.64325499763,1,0.55,0.6,0,0,0,0
9,9.75,0,386672.48825725,387216.38859531,2,701.64325499763,702.13744653655,2,0.6,0.65,0,0,0,0
9.75,10.5,1,387216.38859531,387760.28893336,0,702.13744653655,702.63163807546,0,0.65,0.7,0,0,0,0
10.5,11.25,1,387760.28893336,388304.18927142,0,702.63163807546,703.12582961438,0,0.7,0.75,0,0,0,0
11.25,12,1,388304.18927142,388848.08960947,2,703.12582961438,703.6200211533,2,0.75,0.8,0,0,0,0
12,12.75,0,388848.08960947,389391.98994753,0,703.6200211533,704.11421269222,0,0.8,0.85,0,0,0,0
12.75,13.5,1,389391.98994753,389935.89028559,0,704.11421269222,704.60840423113,0,0.85,0.9,0,0,0,0
13.5,14.25,1,389935.89028559,390479.79062364,0,704.60840423113,705.10259577005,0,0.9,0.95,0,0,0,0
14.25,15,1,390479.79062364,391023.6909617,1,705.10259577005,705.59678730897,1,0.95,1,8,0,0,0
