var_num,feature_volumes,feature_diameters,intersects_bounds,percolated
0,393878.78485614,708.16809071792,1,0
1,386291.75731759,701.31443819587,1,0
2,387047.02949046,701.99970343265,1,0
3,382215.25204062,697.60416677299,1,0
4,390258.44998647,704.90601585589,0,0
5,385526.700597,700.61961202308,0,0
6,386725.56416293,701.70811684935,0,0
7,379443.35927127,695.06998928981,1,0
8,402786.42603007,716.13099758636,1,0
9,382592.66717965,697.94850338605,0,0
10,375546.17149849,691.49131334079,0,0
11,379002.52987224,694.66611302697,1,0
12,386129.86343654,701.16746325724,0,0
13,395771.47484249,709.8675175324,0,0
14,380782.76625546,696.29568140992,0,0
15,369895.67380427,686.26948009805,1,0
