var_num_lower,var_num_upper,var_num,feature_volumes_lower,feature_volumes_upper,feature_volumes,feature_diameters_lower,feature_diameters_upper,feature_diameters,intersects_bounds_lower,intersects_bounds_upper,intersects_bounds,percolated_lower,percolated_upper,percolated
0,0.75,1,373807.07194766,374912.96154234,1,689.88835771118,690.89419311298,1,0,0.05,8,0,0,16
0.75,1.5,1,374912.96154234,376018.85113702,0,690.89419311298,691.90002851477,0,0.05,0.1,0,0,0,0
1.5,2.25,1,376018.85113702,377124.7407317,0,691.90002851477,692.90586391657,0,0.1,0.15,0,0,0,0
2.25,3,1,377124.7407317,378230.63032638,0,692.90586391657,693.91169931837,0,0.15,0.2,0,0,0,0
3,3.75,0,378230.63032638,379336.51992106,0,693.91169931837,694.91753472016,0,0.2,0.25,0,0,0,0
3.75,4.5,1,379336.51992106,380442.40951574,2,694.91753472016,695.92337012196,2,0.25,0.3,0,0,0,0
4.5,5.25,1,380442.40951574,381548.29911042,1,695.92337012196,696.92920552376,1,0.3,0.35,0,0,0,0
5.25,6,1,381548.29911042,382654.1887051,1,696.92920552376,697.93504092556,1,0.35,0.4,0,0,0,0
6,6.75,0,382654.1887051,383760.07829978,2,697.93504092556,698.94087632735,1,0.4,0.45,0,0,0,0
6.75,7.5,1,383760.07829978,384865.96789446,0,698.94087632735,699.94671172915,1,0.45,0.5,0,0,0,0
7.5,8.25,1,384865.96789446,385971.85748914,2,699.94671172915,700.95254713095,1,0.5,0.55,0,0,0,0
8.25,9,1,385971.85748914,387077.74708382,2,700.95254713095,701.95838253274,2,0.55,0.6,0,0,0,0
9,9.75,0,387077.74708382,388183.6366785,1,701.95838253274,702.96421793454,2,0.6,0.65,0,0,0,0
9.75,10.5,1,388183.6366785,389289.52627318,1,702.96421793454,703.97005333634,1,0.65,0.7,0,0,0,0
10.5,11.25,1,389289.52627318,390395.41586786,1,703.97005333634,704.97588873814,1,0.7,0.75,0,0,0,0
11.25,12,1,390395.41586786,391501.30546254,0,704.97588873814,705.98172413993,0,0.75,0.8,0,0,0,0
12,12.75,0,391501.30546254,392607.19505722,0,705.98172413993,706.98755954173,0,0.8,0.85,0,0,0,0
12.75,13.5,1,392607.19505722,393713.0846519,1,706.98755954173,707.99339494353,1,0.85,0.9,0,0,0,0
13.5,14.25,1,393713.0846519,394818.97424658,0,707.99339494353,708.99923034532,0,0.9,0.95,0,0,0,0
14.25,15,1,394818.97424658,395924.86384126,1,708.99923034532,710.00506574712,1,0.95,1,8,0,0,0
