var_num,feature_volumes,feature_diameters,intersects_bounds,percolated
0,394032.62534473,708.30637474523,1,0
1,386039.08701382,701.08503863615,1,0
2,387015.59018266,701.97119160944,1,0
3,382425.98087157,697.79644723932,1,0
4,390105.63503286,704.76799100687,0,0
5,385968.78442945,701.02119751755,0,0
6,387263.23875679,702.1957489243,0,0
7,379320.86857647,694.95779009581,1,0
8,406900.06779285,719.77861670744,1,0
9,381988.17922089,697.39691381983,0,0
10,373521.44802648,689.62473740003,0,0
11,377136.08977698,692.95352171039,1,0
12,385564.09593171,700.65359056407,0,0
13,398480.07340286,712.2924871466,0,0
14,379937.05124258,695.52201845241,0,0
15,368006.7703577,684.51499088749,1,0
