var_num_lower,var_num_upper,var_num,feature_volumes_lower,feature_volumes_upper,feature_volumes,feature_diameters_lower,feature_diameters_upper,feature_diameters,intersects_bounds_lower,intersects_bounds_upper,intersects_bounds,percolated_lower,percolated_upper,percolated
0,0.75,1,384202.39967123,384808.43794128,1,699.41524750577,699.9625905932,1,0,0.05,8,0,0,16
0.75,1.5,1,384808.43794128,385414.47621132,0,699.9625905932,700.50993368064,0,0.05,0.1,0,0,0,0
1.5,2.25,1,385414.47621132,386020.51448137,0,700.50993368064,701.05727676808,0,0.1,0.15,0,0,0,0
2.25,3,1,386020.51448137,386626.55275142,2,701.05727676808,701.60461985551,2,0.15,0.2,0,0,0,0
3,3.75,0,386626.55275142,387232.59102146,0,701.60461985551,702.15196294295,0,0.2,0.25,0,0,0,0
3.75,4.5,1,387232.59102146,387838.62929151,2,702.15196294295,702.69930603038,2,0.25,0.3,0,0,0,0
4.5,5.25,1,387838.62929151,388444.66756156,0,702.69930603038,703.24664911782,0,0.3,0.35,0,0,0,0
5.25,6,1,388444.66756156,389050.7058316,1,703.24664911782,703.79399220525,1,0.35,0.4,0,0,0,0
6,6.75,0,389050.7058316,389656.74410165,0,703.79399220525,704.34133529269,0,0.4,0.45,0,0,0,0
6.75,7.5,1,389656.74410165,390262.7823717,4,704.34133529269,704.88867838013,4,0.45,0.5,0,0,0,0
7.5,8.25,1,390262.7823717,390868.82064174,0,704.88867838013,705.43602146756,0,0.5,0.55,0,0,0,0
8.25,9,1,390868.82064174,391474.85891179,1,705.43602146756,705.983364555,1,0.55,0.6,0,0,0,0
9,9.75,0,391474.85891179,392080.89718184,0,705.983364555,706.53070764243,0,0.6,0.65,0,0,0,0
9.75,10.5,1,392080.89718184,392686.93545188,2,706.53070764243,707.07805072987,2,0.65,0.7,0,0,0,0
10.5,11.25,1,392686.93545188,393292.97372193,0,707.07805072987,707.6253938173,0,0.7,0.75,0,0,0,0
11.25,12,1,393292.97372193,393899.01199197,2,707.6253938173,708.17273690474,2,0.75,0.8,0,0,0,0
12,12.75,0,393899.01199197,394505.05026202,0,708.17273690474,708.72007999217,0,0.8,0.85,0,0,0,0
12.75,13.5,1,394505.05026202,395111.08853207,0,708.72007999217,709.26742307961,0,0.85,0.9,0,0,0,0
13.5,14.25,1,395111.08853207,395717.12680211,0,709.26742307961,709.81476616705,0,0.9,0.95,0,0,0,0
14.25,15,1,395717.12680211,396323.16507216,1,709.81476616705,710.36210925448,1,0.95,1,8,0,0,0
