var_num_lower,var_num_upper,var_num,feature_volumes_lower,feature_volumes_upper,feature_volumes,feature_diameters_lower,feature_diameters_upper,feature_diameters,intersects_bounds_lower,intersects_bounds_upper,intersects_bounds,percolated_lower,percolated_upper,percolated
0,0.75,1,366739.01124527,368930.31451632,1,683.33491913889,685.31881948663,1,0,0.05,9,0,0,16
0.75,1.5,1,368930.31451632,371121.61778736,0,685.31881948663,687.30271983437,0,0.05,0.1,0,0,0,0
1.5,2.25,1,371121.61778736,373312.9210584,1,687.30271983437,689.28662018211,1,0.1,0.15,0,0,0,0
2.25,3,1,373312.9210584,375504.22432944,1,689.28662018211,691.27052052985,1,0.15,0.2,0,0,0,0
3,3.75,0,375504.22432944,377695.52760048,0,691.27052052985,693.25442087758,0,0.2,0.25,0,0,0,0
3.75,4.5,1,377695.52760048,379886.83087153,2,693.25442087758,695.23832122532,2,0.25,0.3,0,0,0,0
4.5,5.25,1,379886.83087153,382078.13414257,1,695.23832122532,697.22222157306,1,0.3,0.35,0,0,0,0
5.25,6,1,382078.13414257,384269.43741361,1,697.22222157306,699.2061219208,1,0.35,0.4,0,0,0,0
6,6.75,0,384269.43741361,386460.74068465,3,699.2061219208,701.19002226854,2,0.4,0.45,0,0,0,0
6.75,7.5,1,386460.74068465,388652.04395569,2,701.19002226854,703.17392261628,3,0.45,0.5,0,0,0,0
7.5,8.25,1,388652.04395569,390843.34722674,1,703.17392261628,705.15782296402,1,0.5,0.55,0,0,0,0
8.25,9,1,390843.34722674,393034.65049778,0,705.15782296402,707.14172331175,0,0.55,0.6,0,0,0,0
9,9.75,0,393034.65049778,395225.95376882,1,707.14172331175,709.12562365949,1,0.6,0.65,0,0,0,0
9.75,10.5,1,395225.95376882,397417.25703986,0,709.12562365949,711.10952400723,0,0.65,0.7,0,0,0,0
10.5,11.25,1,397417.25703986,399608.5603109,0,711.10952400723,713.09342435497,0,0.7,0.75,0,0,0,0
11.25,12,1,399608.5603109,401799.86358195,1,713.09342435497,715.07732470271,1,0.75,0.8,0,0,0,0
12,12.75,0,401799.86358195,403991.16685299,0,715.07732470271,717.06122505045,0,0.8,0.85,0,0,0,0
12.75,13.5,1,403991.16685299,406182.47012403,0,717.06122505045,719.04512539818,0,0.85,0.9,0,0,0,0
13.5,14.25,1,406182.47012403,408373.77339507,0,719.04512539818,721.02902574592,0,0.9,0.95,0,0,0,0
14.25,15,1,408373.77339507,410565.07666611,1,721.02902574592,723.01292609366,1,0.95,1,7,0,0,0
