var_num,feature_volumes,feature_diameters,intersects_bounds,percolated
0,394253.82660569,708.50516067106,1,0
1,385440.63124601,700.54140052541,1,0
2,386918.5611102,701.88319013746,1,0
3,383016.66929225,698.33514134379,1,0
4,389491.13028722,704.21268762022,0,0
5,386424.16294965,701.4346194113,0,0
6,388261.40661083,703.1001184692,0,0
7,378853.46071836,694.52948666445,1,0
8,414727.90117849,726.66908843398,1,0
9,380982.77195028,696.47852164293,0,0
10,370509.68556,686.83883361556,0,0
11,373018.8009023,689.16056782038,0,0
12,384550.35679948,699.73189238387,0,0
13,405648.75029753,718.67101663502,0,0
14,378071.16632616,693.81204925441,0,0
15,363459.83113162,680.27305541197,1,0
