var_num_lower,var_num_upper,var_num,feature_volumes_lower,feature_volumes_upper,feature_volumes,feature_diameters_lower,feature_diameters_upper,feature_diameters,intersects_bounds_lower,intersects_bounds_upper,intersects_bounds,percolated_lower,percolated_upper,percolated
0,0.75,1,366188.35254793,368459.36777381,1,682.82171266403,684.8771883016,1,0,0.05,9,0,0,16
0.75,1.5,1,368459.36777381,370730.3829997,0,684.8771883016,686.93266393916,0,0.05,0.1,0,0,0,0
1.5,2.25,1,370730.3829997,373001.39822558,1,686.93266393916,688.98813957672,1,0.1,0.15,0,0,0,0
2.25,3,1,373001.39822558,375272.41345147,1,688.98813957672,691.04361521429,1,0.15,0.2,0,0,0,0
3,3.75,0,375272.41345147,377543.42867736,0,691.04361521429,693.09909085185,0,0.2,0.25,0,0,0,0
3.75,4.5,1,377543.42867736,379814.44390324,2,693.09909085185,695.15456648941,2,0.25,0.3,0,0,0,0
4.5,5.25,1,379814.44390324,382085.45912913,1,695.15456648941,697.21004212698,1,0.3,0.35,0,0,0,0
5.25,6,1,382085.45912913,384356.47435501,1,697.21004212698,699.26551776454,1,0.35,0.4,0,0,0,0
6,6.75,0,384356.47435501,386627.4895809,3,699.26551776454,701.32099340211,3,0.4,0.45,0,0,0,0
6.75,7.5,1,386627.4895809,388898.50480678,2,701.32099340211,703.37646903967,2,0.45,0.5,0,0,0,0
7.5,8.25,1,388898.50480678,391169.52003267,1,703.37646903967,705.43194467723,1,0.5,0.55,0,0,0,0
8.25,9,1,391169.52003267,393440.53525856,0,705.43194467723,707.4874203148,0,0.55,0.6,0,0,0,0
9,9.75,0,393440.53525856,395711.55048444,1,707.4874203148,709.54289595236,1,0.6,0.65,0,0,0,0
9.75,10.5,1,395711.55048444,397982.56571033,0,709.54289595236,711.59837158992,0,0.65,0.7,0,0,0,0
10.5,11.25,1,397982.56571033,400253.58093621,0,711.59837158992,713.65384722749,0,0.7,0.75,0,0,0,0
11.25,12,1,400253.58093621,402524.5961621,1,713.65384722749,715.70932286505,1,0.75,0.8,0,0,0,0
12,12.75,0,402524.5961621,404795.61138798,0,715.70932286505,717.76479850262,0,0.8,0.85,0,0,0,0
12.75,13.5,1,404795.61138798,407066.62661387,0,717.76479850262,719.82027414018,0,0.85,0.9,0,0,0,0
13.5,14.25,1,407066.62661387,409337.64183976,0,719.82027414018,721.87574977774,0,0.9,0.95,0,0,0,0
14.25,15,1,409337.64183976,411608.65706564,1,721.87574977774,723.93122541531,1,0.95,1,7,0,0,0
