var_num_lower,var_num_upper,var_num,feature_volumes_lower,feature_volumes_upper,feature_volumes,feature_diameters_lower,feature_diameters_upper,feature_diameters,intersects_bounds_lower,intersects_bounds_upper,intersects_bounds,percolated_lower,percolated_upper,percolated
0,0.75,1,367489.74907786,369538.05417927,1,684.03397635697,685.8899446124,1,0,0.05,9,0,0,16
0.75,1.5,1,369538.05417927,371586.35928068,0,685.8899446124,687.74591286782,0,0.05,0.1,0,0,0,0
1.5,2.25,1,371586.35928068,373634.66438209,1,687.74591286782,689.60188112324,1,0.1,0.15,0,0,0,0
2.25,3,1,373634.66438209,375682.96948351,0,689.60188112324,691.45784937866,0,0.15,0.2,0,0,0,0
3,3.75,0,375682.96948351,377731.27458492,1,691.45784937866,693.31381763408,1,0.2,0.25,0,0,0,0
3.75,4.5,1,377731.27458492,379779.57968633,2,693.31381763408,695.16978588951,1,0.25,0.3,0,0,0,0
4.5,5.25,1,379779.57968633,381827.88478774,0,695.16978588951,697.02575414493,1,0.3,0.35,0,0,0,0
5.25,6,1,381827.88478774,383876.18988915,2,697.02575414493,698.88172240035,2,0.35,0.4,0,0,0,0
6,6.75,0,383876.18988915,385924.49499056,1,698.88172240035,700.73769065577,1,0.4,0.45,0,0,0,0
6.75,7.5,1,385924.49499056,387972.80009198,4,700.73769065577,702.5936589112,4,0.45,0.5,0,0,0,0
7.5,8.25,1,387972.80009198,390021.10519339,0,702.5936589112,704.44962716662,0,0.5,0.55,0,0,0,0
8.25,9,1,390021.10519339,392069.4102948,1,704.44962716662,706.30559542204,1,0.55,0.6,0,0,0,0
9,9.75,0,392069.4102948,394117.71539621,1,706.30559542204,708.16156367746,0,0.6,0.65,0,0,0,0
9.75,10.5,1,394117.71539621,396166.02049762,0,708.16156367746,710.01753193288,1,0.65,0.7,0,0,0,0
10.5,11.25,1,396166.02049762,398214.32559903,0,710.01753193288,711.87350018831,0,0.7,0.75,0,0,0,0
11.25,12,1,398214.32559903,400262.63070045,1,711.87350018831,713.72946844373,1,0.75,0.8,0,0,0,0
12,12.75,0,400262.63070045,402310.93580186,0,713.72946844373,715.58543669915,0,0.8,0.85,0,0,0,0
12.75,13.5,1,402310.93580186,404359.24090327,0,715.58543669915,717.44140495457,0,0.85,0.9,0,0,0,0
13.5,14.25,1,404359.24090327,406407.54600468,0,717.44140495457,719.29737320999,0,0.9,0.95,0,0,0,0
14.25,15,1,406407.54600468,408455.85110609,1,719.29737320999,721.15334146542,1,0.95,1,7,0,0,0
