var_num,feature_volumes,feature_diameters,intersects_bounds,percolated
0,394364.12366975,708.60425999365,1,0
1,385268.58081501,700.38503156311,1,0
2,386810.38697032,701.78506752774,1,0
3,383241.53224654,698.54010195636,1,0
4,389375.21454613,704.10789009914,0,0
5,386473.46583813,701.47936512485,0,0
6,388414.79814919,703.23899263613,0,0
7,378739.30131092,694.42483795904,1,0
8,415944.35535648,727.73401847739,1,0
9,380788.06444316,696.30052550045,0,0
10,369946.85972273,686.31696121367,0,0
11,372627.56300492,688.79906262723,0,0
12,384350.90689892,699.55040827558,0,0
13,406780.44956143,719.67281066243,0,0
14,377829.82972162,693.59057114563,0,0
15,362631.81514512,679.49773157962,1,0
