var_num_lower,var_num_upper,var_num,feature_volumes_lower,feature_volumes_upper,feature_volumes,feature_diameters_lower,feature_diameters_upper,feature_diameters,intersects_bounds_lower,intersects_bounds_upper,intersects_bounds,percolated_lower,percolated_upper,percolated
0,0.75,1,363029.60614492,365645.02574602,1,679.87031885011,682.23697217623,1,0,0.05,9,0,0,16
0.75,1.5,1,365645.02574602,368260.44534712,0,682.23697217623,684.60362550235,0,0.05,0.1,0,0,0,0
1.5,2.25,1,368260.44534712,370875.86494822,1,684.60362550235,686.97027882847,1,0.1,0.15,0,0,0,0
2.25,3,1,370875.86494822,373491.28454932,1,686.97027882847,689.33693215459,1,0.15,0.2,0,0,0,0
3,3.75,0,373491.28454932,376106.70415041,0,689.33693215459,691.7035854807,0,0.2,0.25,0,0,0,0
3.75,4.5,1,376106.70415041,378722.12375151,1,691.7035854807,694.07023880682,1,0.25,0.3,0,0,0,0
4.5,5.25,1,378722.12375151,381337.54335261,2,694.07023880682,696.43689213294,2,0.3,0.35,0,0,0,0
5.25,6,1,381337.54335261,383952.96295371,1,696.43689213294,698.80354545906,1,0.35,0.4,0,0,0,0
6,6.75,0,383952.96295371,386568.38255481,3,698.80354545906,701.17019878518,2,0.4,0.45,0,0,0,0
6.75,7.5,1,386568.38255481,389183.8021559,2,701.17019878518,703.5368521113,3,0.45,0.5,0,0,0,0
7.5,8.25,1,389183.8021559,391799.221757,1,703.5368521113,705.90350543742,1,0.5,0.55,0,0,0,0
8.25,9,1,391799.221757,394414.6413581,1,705.90350543742,708.27015876354,0,0.55,0.6,0,0,0,0
9,9.75,0,394414.6413581,397030.0609592,0,708.27015876354,710.63681208966,1,0.6,0.65,0,0,0,0
9.75,10.5,1,397030.0609592,399645.4805603,0,710.63681208966,713.00346541578,0,0.65,0.7,0,0,0,0
10.5,11.25,1,399645.4805603,402260.90016139,0,713.00346541578,715.3701187419,0,0.7,0.75,0,0,0,0
11.25,12,1,402260.90016139,404876.31976249,0,715.3701187419,717.73677206802,0,0.75,0.8,0,0,0,0
12,12.75,0,404876.31976249,407491.73936359,1,717.73677206802,720.10342539414,1,0.8,0.85,0,0,0,0
12.75,13.5,1,407491.73936359,410107.15896469,0,720.10342539414,722.47007872026,0,0.85,0.9,0,0,0,0
13.5,14.25,1,410107.15896469,412722.57856578,0,722.47007872026,724.83673204637,0,0.9,0.95,0,0,0,0
14.25,15,1,412722.57856578,415337.99816688,1,724.83673204637,727.20338537249,1,0.95,1,7,0,0,0
