var_num_lower,var_num_upper,var_num,feature_volumes_lower,feature_volumes_upper,feature_volumes,feature_diameters_lower,feature_diameters_upper,feature_diameters,intersects_bounds_lower,intersects_bounds_upper,intersects_bounds,percolated_lower,percolated_upper,percolated
0,0.75,1,371887.17944134,373204.05273559,1,688.11442583681,689.31191248041,1,0,0.05,8,0,0,16
0.75,1.5,1,373204.05273559,374520.92602984,0,689.31191248041,690.50939912401,0,0.05,0.1,0,0,0,0
1.5,2.25,1,374520.92602984,375837.79932409,0,690.50939912401,691.70688576761,0,0.1,0.15,0,0,0,0
2.25,3,1,375837.79932409,377154.67261834,0,691.70688576761,692.90437241121,0,0.15,0.2,0,0,0,0
3,3.75,0,377154.67261834,378471.54591259,1,692.90437241121,694.10185905481,0,0.2,0.25,0,0,0,0
3.75,4.5,1,378471.54591259,379788.41920684,1,694.10185905481,695.2993456984,2,0.25,0.3,0,0,0,0
4.5,5.25,1,379788.41920684,381105.29250109,1,695.2993456984,696.496832342,1,0.3,0.35,0,0,0,0
5.25,6,1,381105.29250109,382422.16579534,1,696.496832342,697.6943189856,1,0.35,0.4,0,0,0,0
6,6.75,0,382422.16579534,383739.03908959,2,697.6943189856,698.8918056292,2,0.4,0.45,0,0,0,0
6.75,7.5,1,383739.03908959,385055.91238384,0,698.8918056292,700.0892922728,0,0.45,0.5,0,0,0,0
7.5,8.25,1,385055.91238384,386372.78567809,2,700.0892922728,701.2867789164,1,0.5,0.55,0,0,0,0
8.25,9,1,386372.78567809,387689.65897234,3,701.2867789164,702.48426556,4,0.55,0.6,0,0,0,0
9,9.75,0,387689.65897234,389006.5322666,0,702.48426556,703.68175220359,0,0.6,0.65,0,0,0,0
9.75,10.5,1,389006.5322666,390323.40556085,1,703.68175220359,704.87923884719,1,0.65,0.7,0,0,0,0
10.5,11.25,1,390323.40556085,391640.2788551,0,704.87923884719,706.07672549079,0,0.7,0.75,0,0,0,0
11.25,12,1,391640.2788551,392957.15214935,1,706.07672549079,707.27421213439,1,0.75,0.8,0,0,0,0
12,12.75,0,392957.15214935,394274.0254436,1,707.27421213439,708.47169877799,1,0.8,0.85,0,0,0,0
12.75,13.5,1,394274.0254436,395590.89873785,0,708.47169877799,709.66918542159,0,0.85,0.9,0,0,0,0
13.5,14.25,1,395590.89873785,396907.7720321,0,709.66918542159,710.86667206518,0,0.9,0.95,0,0,0,0
14.25,15,1,396907.7720321,398224.64532635,1,710.86667206518,712.06415870878,1,0.95,1,8,0,0,0
