var_num_lower,var_num_upper,var_num,feature_volumes_lower,feature_volumes_upper,feature_volumes,feature_diameters_lower,feature_diameters_upper,feature_diameters,intersects_bounds_lower,intersects_bounds_upper,intersects_bounds,percolated_lower,percolated_upper,percolated
0,0.75,1,369030.0001994,370804.5407881,1,685.46596519995,687.07622496006,1,0,0.05,8,0,0,16
0.75,1.5,1,370804.5407881,372579.08137679,0,687.07622496006,688.68648472016,0,0.05,0.1,0,0,0,0
1.5,2.25,1,372579.08137679,374353.62196549,0,688.68648472016,690.29674448027,0,0.1,0.15,0,0,0,0
2.25,3,1,374353.62196549,376128.16255419,1,690.29674448027,691.90700424037,1,0.15,0.2,0,0,0,0
3,3.75,0,376128.16255419,377902.70314289,0,691.90700424037,693.51726400048,0,0.2,0.25,0,0,0,0
3.75,4.5,1,377902.70314289,379677.24373159,2,693.51726400048,695.12752376059,2,0.25,0.3,0,0,0,0
4.5,5.25,1,379677.24373159,381451.78432028,1,695.12752376059,696.73778352069,1,0.3,0.35,0,0,0,0
5.25,6,1,381451.78432028,383226.32490898,2,696.73778352069,698.3480432808,2,0.35,0.4,0,0,0,0
6,6.75,0,383226.32490898,385000.86549768,0,698.3480432808,699.9583030409,0,0.4,0.45,0,0,0,0
6.75,7.5,1,385000.86549768,386775.40608638,3,699.9583030409,701.56856280101,3,0.45,0.5,0,0,0,0
7.5,8.25,1,386775.40608638,388549.94667508,2,701.56856280101,703.17882256112,2,0.5,0.55,0,0,0,0
8.25,9,1,388549.94667508,390324.48726377,1,703.17882256112,704.78908232122,0,0.55,0.6,0,0,0,0
9,9.75,0,390324.48726377,392099.02785247,0,704.78908232122,706.39934208133,1,0.6,0.65,0,0,0,0
9.75,10.5,1,392099.02785247,393873.56844117,0,706.39934208133,708.00960184144,0,0.65,0.7,0,0,0,0
10.5,11.25,1,393873.56844117,395648.10902987,1,708.00960184144,709.61986160154,1,0.7,0.75,0,0,0,0
11.25,12,1,395648.10902987,397422.64961857,1,709.61986160154,711.23012136165,1,0.75,0.8,0,0,0,0
12,12.75,0,397422.64961857,399197.19020726,0,711.23012136165,712.84038112175,0,0.8,0.85,0,0,0,0
12.75,13.5,1,399197.19020726,400971.73079596,0,712.84038112175,714.45064088186,0,0.85,0.9,0,0,0,0
13.5,14.25,1,400971.73079596,402746.27138466,0,714.45064088186,716.06090064197,0,0.9,0.95,0,0,0,0
14.25,15,1,402746.27138466,404520.81197336,1,716.06090064197,717.67116040207,1,0.95,1,8,0,0,0
