var_num_lower,var_num_upper,var_num,feature_volumes_lower,feature_volumes_upper,feature_volumes,feature_diameters_lower,feature_diameters_upper,feature_diameters,intersects_bounds_lower,intersects_bounds_upper,intersects_bounds,percolated_lower,percolated_upper,percolated
0,0.75,1,371192.1124953,372611.79276551,1,687.47107308075,688.76151869562,1,0,0.05,8,0,0,16
0.75,1.5,1,372611.79276551,374031.47303572,0,688.76151869562,690.05196431049,0,0.05,0.1,0,0,0,0
1.5,2.25,1,374031.47303572,375451.15330592,0,690.05196431049,691.34240992535,0,0.1,0.15,0,0,0,0
2.25,3,1,375451.15330592,376870.83357613,0,691.34240992535,692.63285554022,0,0.15,0.2,0,0,0,0
3,3.75,0,376870.83357613,378290.51384634,1,692.63285554022,693.92330115509,1,0.2,0.25,0,0,0,0
3.75,4.5,1,378290.51384634,379710.19411655,1,693.92330115509,695.21374676995,1,0.25,0.3,0,0,0,0
4.5,5.25,1,379710.19411655,381129.87438675,1,695.21374676995,696.50419238482,1,0.3,0.35,0,0,0,0
5.25,6,1,381129.87438675,382549.55465696,2,696.50419238482,697.79463799969,2,0.35,0.4,0,0,0,0
6,6.75,0,382549.55465696,383969.23492717,1,697.79463799969,699.08508361455,1,0.4,0.45,0,0,0,0
6.75,7.5,1,383969.23492717,385388.91519738,1,699.08508361455,700.37552922942,0,0.45,0.5,0,0,0,0
7.5,8.25,1,385388.91519738,386808.59546758,3,700.37552922942,701.66597484429,4,0.5,0.55,0,0,0,0
8.25,9,1,386808.59546758,388228.27573779,1,701.66597484429,702.95642045916,1,0.55,0.6,0,0,0,0
9,9.75,0,388228.27573779,389647.956008,0,702.95642045916,704.24686607402,0,0.6,0.65,0,0,0,0
9.75,10.5,1,389647.956008,391067.63627821,1,704.24686607402,705.53731168889,1,0.65,0.7,0,0,0,0
10.5,11.25,1,391067.63627821,392487.31654841,0,705.53731168889,706.82775730376,0,0.7,0.75,0,0,0,0
11.25,12,1,392487.31654841,393906.99681862,2,706.82775730376,708.11820291862,2,0.75,0.8,0,0,0,0
12,12.75,0,393906.99681862,395326.67708883,0,708.11820291862,709.40864853349,0,0.8,0.85,0,0,0,0
12.75,13.5,1,395326.67708883,396746.35735904,0,709.40864853349,710.69909414836,0,0.85,0.9,0,0,0,0
13.5,14.25,1,396746.35735904,398166.03762924,0,710.69909414836,711.98953976323,0,0.9,0.95,0,0,0,0
14.25,15,1,398166.03762924,399585.71789945,1,711.98953976323,713.27998537809,1,0.95,1,8,0,0,0
