# gr0gr1_gb gr0gr2_gb gr0gr3_gb gr1gr2_gb gr1gr3_gb gr2gr3_gb total
10 10 0 20 10 10 60
10 10 0 20 10 10 60
10 10 0 20 10 10 60
10 10 0 20 10 10 60
10 10 0 20 10 10 60
10 10 0 20 10 10 60
10 10 0 20 10 10 60
10 10 0 20 10 10 60
15 10 5 20 15 10 75
15 10 5 20 15 10 75
15 10 5 20 15 10 75
15 10 5 20 15 10 75
15 10 5 20 15 10 75
15 10 5 20 15 10 75
15 15 10 20 15 15 90
15 15 10 20 15 15 90
15 15 10 25 20 20 105
15 15 10 25 20 20 105
15 15 10 25 20 20 105
15 15 10 25 20 20 105
15 15 10 25 20 20 105
25 15 20 25 30 20 135
25 15 20 25 30 20 135
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 15 20 15 120
25 20 25 15 20 15 120
25 20 25 15 20 15 120
25 20 25 15 20 15 120
25 20 25 15 20 15 120
25 20 25 15 20 15 120
25 20 25 15 20 15 120
25 20 25 15 20 15 120
25 20 25 15 20 15 120
25 20 25 20 25 20 135
25 20 25 20 25 20 135
25 20 25 20 25 20 135
25 20 25 20 25 20 135
25 20 25 20 25 20 135
25 20 25 20 25 20 135
25 25 30 20 25 25 150
25 25 30 20 25 25 150
25 25 30 20 25 25 150
25 25 30 25 30 30 165
25 25 30 25 30 30 165
25 25 30 25 30 30 165
25 25 30 25 30 30 165
25 25 30 25 30 30 165
25 25 30 25 30 30 165
25 25 30 25 30 30 165
25 25 30 25 30 30 165
25 25 30 25 30 30 165
25 25 30 25 30 30 165
25 25 30 25 30 30 165
25 25 30 25 30 30 165
25 25 30 25 30 30 165
25 25 30 25 30 30 165
25 25 30 20 25 25 150
25 25 30 20 25 25 150
25 25 30 20 25 25 150
25 25 30 20 25 25 150
25 25 30 20 25 25 150
25 25 30 20 25 25 150
25 25 30 20 25 25 150
25 25 30 20 25 25 150
25 25 30 20 25 25 150
20 25 25 20 20 25 135
20 25 25 20 20 25 135
20 25 25 20 20 25 135
20 25 25 20 20 25 135
20 25 25 20 20 25 135
20 25 25 20 20 25 135
20 25 25 20 20 25 135
20 25 25 20 20 25 135
20 25 25 20 20 25 135
20 25 25 20 20 25 135
20 25 25 20 20 25 135
20 25 25 20 20 25 135
20 25 25 20 20 25 135
20 25 25 20 20 25 135
20 25 25 20 20 25 135
20 25 25 20 20 25 135
20 25 25 20 20 25 135
20 25 25 20 20 25 135
20 25 25 20 20 25 135
25 25 30 20 25 25 150
25 25 30 25 30 30 165
30 30 30 30 30 30 180
30 35 35 30 30 35 195
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 40 35 35 210
35 35 30 40 35 35 210
35 35 30 40 35 35 210
35 35 30 40 35 35 210
35 35 30 40 35 35 210
35 35 30 40 35 35 210
35 35 30 40 35 35 210
35 35 30 40 35 35 210
35 35 30 40 35 35 210
35 35 30 40 35 35 210
35 35 30 40 35 35 210
35 35 30 40 35 35 210
35 35 30 40 35 35 210
35 35 30 40 35 35 210
35 35 30 40 35 35 210
35 35 30 40 35 35 210
35 35 30 40 35 35 210
35 35 30 40 35 35 210
35 35 30 40 35 35 210
35 35 30 40 35 35 210
35 35 30 40 35 35 210
35 35 30 40 35 35 210
35 35 30 40 35 35 210
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 30 25 25 180
35 35 30 30 25 25 180
35 35 30 30 25 25 180
35 35 30 30 25 25 180
35 35 30 30 25 25 180
35 35 30 30 25 25 180
35 35 30 30 25 25 180
35 35 30 30 25 25 180
35 35 30 30 25 25 180
35 35 30 30 25 25 180
35 35 30 30 25 25 180
35 35 30 30 25 25 180
35 35 30 30 25 25 180
35 35 30 30 25 25 180
35 35 30 30 25 25 180
35 35 30 30 25 25 180
35 35 30 30 25 25 180
35 35 30 30 25 25 180
35 35 30 30 25 25 180
35 35 30 30 25 25 180
35 35 30 30 25 25 180
35 35 30 30 25 25 180
35 35 30 30 25 25 180
35 35 30 30 25 25 180
35 35 30 30 25 25 180
35 35 30 30 25 25 180
35 35 30 30 25 25 180
35 35 30 30 25 25 180
35 35 30 30 25 25 180
35 35 30 30 25 25 180
35 35 30 30 25 25 180
35 35 30 30 25 25 180
35 35 30 30 25 25 180
35 35 30 30 25 25 180
35 35 30 30 25 25 180
35 35 30 30 25 25 180
35 35 30 30 25 25 180
35 35 30 30 25 25 180
35 35 30 40 35 35 210
35 35 30 40 35 35 210
35 35 30 40 35 35 210
35 35 30 40 35 35 210
35 35 30 40 35 35 210
35 35 30 40 35 35 210
35 35 30 40 35 35 210
35 35 30 40 35 35 210
35 35 30 40 35 35 210
35 35 30 40 35 35 210
35 35 30 40 35 35 210
35 35 30 40 35 35 210
35 35 30 40 35 35 210
35 35 30 40 35 35 210
35 35 30 40 35 35 210
35 35 30 40 35 35 210
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 35 35 35 195
30 30 30 35 35 35 195
30 30 30 35 35 35 195
30 30 30 35 35 35 195
30 30 30 35 35 35 195
30 30 30 35 35 35 195
30 30 30 35 35 35 195
30 30 30 35 35 35 195
30 30 30 35 35 35 195
30 30 30 35 35 35 195
30 30 30 35 35 35 195
30 30 30 35 35 35 195
30 30 30 35 35 35 195
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
25 25 30 25 30 30 165
25 25 30 25 30 30 165
25 25 30 25 30 30 165
25 25 30 25 30 30 165
25 25 30 25 30 30 165
25 25 30 25 30 30 165
25 25 30 25 30 30 165
25 25 30 25 30 30 165
25 25 30 25 30 30 165
25 25 30 25 30 30 165
25 25 30 25 30 30 165
25 25 30 25 30 30 165
25 25 30 25 30 30 165
25 25 30 25 30 30 165
25 25 30 25 30 30 165
25 25 30 25 30 30 165
25 25 30 25 30 30 165
25 25 30 25 30 30 165
25 25 30 25 30 30 165
25 25 30 25 30 30 165
25 25 30 25 30 30 165
25 25 30 25 30 30 165
25 25 30 25 30 30 165
25 25 30 25 30 30 165
25 25 30 25 30 30 165
25 25 30 25 30 30 165
25 25 30 25 30 30 165
25 25 30 25 30 30 165
25 25 30 25 30 30 165
25 25 30 25 30 30 165
25 25 30 25 30 30 165
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
30 30 30 30 30 30 180
25 25 30 25 30 30 165
25 25 30 25 30 30 165
25 25 30 25 30 30 165
25 25 30 25 30 30 165
25 25 30 25 30 30 165
25 25 30 25 30 30 165
25 25 30 30 35 35 180
25 25 30 30 35 35 180
25 25 30 30 35 35 180
25 25 30 30 35 35 180
25 25 30 30 35 35 180
25 25 30 30 35 35 180
25 25 30 30 35 35 180
25 25 30 30 35 35 180
25 25 30 30 35 35 180
25 25 30 30 35 35 180
25 25 30 30 35 35 180
25 25 30 30 35 35 180
25 25 30 30 35 35 180
25 25 30 30 35 35 180
25 25 30 30 35 35 180
25 25 30 30 35 35 180
25 25 30 30 35 35 180
25 25 30 30 35 35 180
25 25 30 30 35 35 180
25 25 30 30 35 35 180
25 25 30 30 35 35 180
25 25 30 30 35 35 180
25 25 30 30 35 35 180
25 25 30 30 35 35 180
25 25 30 30 35 35 180
25 25 30 30 35 35 180
25 25 30 30 35 35 180
25 25 30 30 35 35 180
25 25 30 30 35 35 180
25 25 30 30 35 35 180
25 25 30 30 35 35 180
25 25 30 30 35 35 180
25 25 30 30 35 35 180
25 25 30 30 35 35 180
25 25 30 30 35 35 180
20 25 25 30 30 35 165
20 25 25 30 30 35 165
20 25 25 30 30 35 165
20 25 25 25 25 30 150
20 25 25 25 25 30 150
20 25 25 25 25 30 150
20 25 25 25 25 30 150
20 25 25 25 25 30 150
20 25 25 25 25 30 150
20 25 25 25 25 30 150
20 25 25 25 25 30 150
20 25 25 25 25 30 150
20 25 25 25 25 30 150
20 25 25 25 25 30 150
20 25 25 25 25 30 150
20 25 25 25 25 30 150
20 25 25 25 25 30 150
20 25 25 25 25 30 150
20 25 25 25 25 30 150
20 25 25 25 25 30 150
20 25 25 25 25 30 150
20 25 25 25 25 30 150
25 25 30 30 35 35 180
25 25 30 30 35 35 180
25 25 30 30 35 35 180
25 25 30 30 35 35 180
25 25 30 30 35 35 180
25 25 30 30 35 35 180
25 25 30 30 35 35 180
25 25 30 30 35 35 180
25 25 30 30 35 35 180
25 25 30 30 35 35 180
25 25 30 30 35 35 180
25 25 30 30 35 35 180
25 25 30 30 35 35 180
25 25 30 30 35 35 180
25 25 30 30 35 35 180
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 30 35 30 165
25 20 25 30 35 30 165
30 20 30 30 40 30 180
30 20 30 30 40 30 180
30 20 30 30 40 30 180
30 20 30 30 40 30 180
30 20 30 30 40 30 180
30 20 30 30 40 30 180
30 20 30 30 40 30 180
30 20 30 30 40 30 180
30 20 30 30 40 30 180
30 20 30 30 40 30 180
30 20 30 30 40 30 180
30 20 30 30 40 30 180
30 20 30 30 40 30 180
30 20 30 30 40 30 180
30 20 30 30 40 30 180
30 20 30 30 40 30 180
30 20 30 30 40 30 180
30 20 30 30 40 30 180
30 20 30 30 40 30 180
30 20 30 30 40 30 180
30 20 30 30 40 30 180
30 20 30 30 40 30 180
30 20 30 30 40 30 180
30 20 30 30 40 30 180
30 20 30 30 40 30 180
30 20 30 30 40 30 180
30 20 30 30 40 30 180
30 20 30 30 40 30 180
30 20 30 30 40 30 180
30 20 30 30 40 30 180
30 20 30 30 40 30 180
30 20 30 30 40 30 180
30 20 30 30 40 30 180
30 20 30 30 40 30 180
30 20 30 30 40 30 180
30 20 30 25 35 25 165
30 20 30 25 35 25 165
30 20 30 25 35 25 165
30 20 30 25 35 25 165
30 20 30 25 35 25 165
30 20 30 25 35 25 165
30 20 30 25 35 25 165
30 20 30 25 35 25 165
30 20 30 25 35 25 165
30 20 30 25 35 25 165
30 20 30 25 35 25 165
30 20 30 25 35 25 165
30 20 30 25 35 25 165
30 20 30 25 35 25 165
30 20 30 25 35 25 165
30 20 30 25 35 25 165
30 20 30 25 35 25 165
30 20 30 25 35 25 165
30 20 30 25 35 25 165
30 20 30 25 35 25 165
30 20 30 25 35 25 165
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 20 25 20 135
25 20 25 20 25 20 135
25 20 25 20 25 20 135
25 20 25 20 25 20 135
25 20 25 20 25 20 135
25 20 25 20 25 20 135
25 20 25 20 25 20 135
25 20 25 20 25 20 135
25 20 25 20 25 20 135
25 20 25 20 25 20 135
25 20 25 20 25 20 135
25 20 25 20 25 20 135
25 20 25 20 25 20 135
25 20 25 20 25 20 135
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
20 15 25 20 30 25 135
20 15 25 20 30 25 135
20 15 25 20 30 25 135
20 15 25 20 30 25 135
20 15 25 20 30 25 135
20 15 25 20 30 25 135
20 15 25 20 30 25 135
20 15 25 20 30 25 135
20 15 25 20 30 25 135
20 15 25 20 30 25 135
20 15 25 20 30 25 135
20 15 25 20 30 25 135
20 15 25 20 30 25 135
20 15 25 20 30 25 135
20 15 25 20 30 25 135
20 15 25 20 30 25 135
20 15 25 20 30 25 135
20 15 25 20 30 25 135
20 15 25 20 30 25 135
20 15 25 20 30 25 135
20 15 25 20 30 25 135
20 15 25 20 30 25 135
20 15 25 20 30 25 135
20 15 25 20 30 25 135
20 15 25 20 30 25 135
20 15 25 20 30 25 135
20 15 25 20 30 25 135
20 15 25 20 30 25 135
20 15 25 20 30 25 135
20 15 25 20 30 25 135
20 15 25 20 30 25 135
20 15 25 20 30 25 135
20 15 25 20 30 25 135
20 15 25 20 30 25 135
20 15 25 20 30 25 135
20 15 25 20 30 25 135
20 15 25 20 30 25 135
20 15 25 20 30 25 135
20 15 25 20 30 25 135
20 15 25 20 30 25 135
20 15 25 20 30 25 135
20 15 25 20 30 25 135
20 15 25 20 30 25 135
20 15 25 20 30 25 135
20 15 25 20 30 25 135
20 15 25 20 30 25 135
20 15 25 20 30 25 135
20 15 25 20 30 25 135
20 15 25 20 30 25 135
20 15 25 20 30 25 135
20 15 25 20 30 25 135
20 15 25 20 30 25 135
20 15 25 20 30 25 135
20 15 25 20 30 25 135
20 15 25 20 30 25 135
20 15 25 20 30 25 135
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 20 25 25 30 25 150
25 25 30 25 30 30 165
25 25 30 20 25 25 150
25 25 30 20 25 25 150
25 25 30 20 25 25 150
25 25 30 20 25 25 150
25 25 30 20 25 25 150
25 25 30 20 25 25 150
25 25 30 20 25 25 150
25 25 30 20 25 25 150
25 25 30 20 25 25 150
25 25 30 20 25 25 150
30 30 30 25 25 25 165
30 30 30 25 25 25 165
30 30 30 25 25 25 165
30 30 30 25 25 25 165
30 30 30 25 25 25 165
30 30 30 25 25 25 165
30 30 30 25 25 25 165
30 30 30 25 25 25 165
30 30 30 25 25 25 165
30 30 30 25 25 25 165
30 30 30 25 25 25 165
30 30 30 25 25 25 165
30 30 30 25 25 25 165
30 30 30 25 25 25 165
30 30 30 25 25 25 165
30 30 30 25 25 25 165
30 30 30 25 25 25 165
30 30 30 25 25 25 165
35 35 30 30 25 25 180
35 35 30 30 25 25 180
35 35 30 30 25 25 180
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 35 30 35 30 30 195
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 40 35 40 225
35 40 35 40 35 40 225
35 40 35 40 35 40 225
35 40 35 40 35 40 225
35 40 35 40 35 40 225
35 40 35 40 35 40 225
35 40 35 40 35 40 225
35 40 35 40 35 40 225
35 40 35 40 35 40 225
35 40 35 40 35 40 225
35 40 35 40 35 40 225
35 40 35 40 35 40 225
35 40 35 40 35 40 225
35 40 35 40 35 40 225
35 40 35 40 35 40 225
35 40 35 40 35 40 225
35 40 35 40 35 40 225
35 40 35 40 35 40 225
35 40 35 40 35 40 225
35 40 35 40 35 40 225
35 40 35 40 35 40 225
35 40 35 40 35 40 225
35 40 35 40 35 40 225
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
35 40 35 35 30 35 210
30 40 30 35 25 35 195
30 40 30 35 25 35 195
30 40 30 35 25 35 195
30 40 30 35 25 35 195
30 40 30 35 25 35 195
30 40 30 35 25 35 195
30 40 30 35 25 35 195
30 40 30 35 25 35 195
30 40 30 35 25 35 195
30 40 30 35 25 35 195
30 40 30 35 25 35 195
30 40 30 35 25 35 195
30 40 30 35 25 35 195
30 40 30 35 25 35 195
30 40 30 35 25 35 195
30 40 30 35 25 35 195
30 40 30 35 25 35 195
30 40 30 35 25 35 195
30 40 30 35 25 35 195
30 40 30 35 25 35 195
30 40 30 35 25 35 195
30 40 30 35 25 35 195
30 40 30 35 25 35 195
30 40 30 35 25 35 195
30 40 30 35 25 35 195
30 40 30 35 25 35 195
30 40 30 35 25 35 195
30 40 30 35 25 35 195
30 40 30 35 25 35 195
30 40 30 35 25 35 195
30 40 30 35 25 35 195
30 40 30 35 25 35 195
30 40 30 35 25 35 195
30 40 30 35 25 35 195
30 40 30 35 25 35 195
30 40 30 35 25 35 195
30 40 30 35 25 35 195
30 40 30 35 25 35 195
30 40 30 40 30 40 210
30 40 30 40 30 40 210
30 40 30 40 30 40 210
30 40 30 40 30 40 210
30 40 30 40 30 40 210
30 40 30 40 30 40 210
30 40 30 40 30 40 210
30 40 30 40 30 40 210
30 40 30 40 30 40 210
30 40 30 40 30 40 210
30 40 30 40 30 40 210
30 40 30 40 30 40 210
30 40 30 40 30 40 210
30 40 30 40 30 40 210
30 40 30 40 30 40 210
30 40 30 40 30 40 210
30 40 30 35 25 35 195
30 40 30 35 25 35 195
30 40 30 35 25 35 195
30 40 30 35 25 35 195
